"CNES";"UF";"IBGE";"NOME";"LOGRADOURO";"BAIRRO";"LATITUDE";"LONGITUDE"
803421;35;352040;"CENTRO DE INCENTIVO AO ALEITAMENTO MATERNO";"RUA CAROLINA VANDERSTAPPEN";"PEREQUE";-23,81173;-45,36257
803774;35;355030;"DG SORRISO";"RUA TUIUTI";"TATUAPE";-23,54495;-46,57442
803952;35;355030;"RESTORE SORRISO";"RUA AZEVEDO SOARES";"VILA GOMES CARDIM";-23,55049;-46,57469
804266;35;352040;"GRIPARIO MUNICIPAL DE ILHABELA";"AV PROF MALAQUIAS DE O FREITAS";"BARRA VELHA";-23,82314;-45,37786
816922;35;351140;"LAR SAO VICENTE DE PAULO DE CERQUEIRA CESAR";"JUVENAL COIMBRA";"CENTRO";-23,03512;-49,17378
2060426;35;354770;"ESF DOUTOR MITUO SHIBUYA";"RUA MARCO ANTONIO SOARES ASSUNCAO";"JARDIM NOSSO TETO";-21,98481;-51,65693
2085798;35;353760;"USAFA GUARAU";"RUA CEZARIO MARIA FARIA";"GUARAU";-24,36008;-47,02125
822078;35;351220;"PREVINA ODONTO";"MOGI MIRIM";"DESMEMBRAMENTO JOSE";-22,34061;-47,16815
2096366;35;351518;"CENTRO DE SAUDE II DR JOSE DE FELIPE E S PINHAL SP";"RUA CEL AMANDO VERGUEIRO";"CENTRO";-22,19329;-46,74253
834440;35;350380;"CENTRO DE REABILITACAO POS COVID ARTUR NOGUEIRA";"RUA NOSSA SENHORA DAS DORES";"CENTRO";-22,56416;-47,16493
834467;35;350380;"UBS SAO JOAO DOS PINHEIROS";"RUA CRISTIAN CESAR CARRAI";"NOSSO SONHO";-22,5691;-47,14885
835633;35;355030;"ENCORE ODONTOLOGIA ESPECIALIZADA";"AV SANTO AMARO";"VILA NOVA CONCEICAO";-23,59338;-46,67244
848484;35;350610;"CENTRO DE ATENDIMENTO PARA O ENFRENTAMENTO DA COVID 19";"AVENIDA RAUL FURQUIM";"JARDIM JULIA";-20,94491;-48,48671
2765888;35;355070;"CENTRO DE SAUDE DE BOICUCANGA DR ARNO SENS";"RUA TROPICANGA";"BOICUCANGA";-23,77676;-45,61268
2791102;35;352000;"PAS ADMA ARIK RAYES IGARACU TIETE";"RUA HERCULES PERACOLI";"VILA MANOEL RAYAS";-22,5103;-48,55318
2862530;35;352440;"UMSF CENTRAL DR CARLOS FREDERICO CARDERELLI";"AVENIDA SENADOR JOAQUIM MIGUEL MARTINS DE SIQUEIRA";"CENTRO";-23,30337;-45,96748
862320;35;352490;"VIGILANCIA EPIDEMIOLOGICA";"RUA ANTONIO DE CASTRO LEITE";"CENTRO";-23,25588;-45,69178
863939;35;354370;"ESF III DR BENEDICTO CARLOS DE MARINO";"AVENIDA BARAO DO RIO BRANCO";"JARDIM BELA VISTA";-21,58649;-48,07912
263729;35;354000;"UBS ANGELINA PAULON OLIVA";"CLEMENTINO JOSE DE PAULA";"CENTRO";-22,10973;-50,17159
4635760;35;351440;"UNIDADE DE SAUDE DA MULHER";"VIRGILIO PAGNOZZI";"CENTRO";-21,48617;-51,53398
398306;35;354520;"CLINICA SALTO SAUDE MOUTONNEE";"ROD ROCHA MOTONNEE";"GUARAU";-23,21115;-47,30378
879770;35;353510;"PROGRAMA SAUDE DA FAMILIA I";"15 DE NOVEMBRO";"CENTRO";-21,08321;-48,80209
882224;35;354000;"USF MARLI MARTINS";"SALVADOR MENDES DE ALMEIDA";"JARDIM PRIMAVERA";-22,09926;-50,18678
891371;35;354780;"AMOR SAUDE";"RUA XAVIER DE TOLEDO";"CENTRO";-23,65971;-46,52533
897167;35;350980;"PSF NILVA HELENA TOPPAN SALVADOR";"PRESIDENTE CASTELO BRANCO";"CENTRO";-22,601;-50,00293
422746;35;355100;"ESF SA CATARINA SAO VICENTE";"RUA TRAVESSA DO PARQUE";"CATIAPOA";-23,95736;-46,39316
898740;35;355210;"INSTITUTO MUNICIPAL DA CRIANCA";"RUA JOSE PERETO";"CENTRO";-22,591;-46,529
899461;35;351220;"UNIDADE DE ATENCAO BASICA TERRA NOBRE CONCHAL SP";"RUA DOS FABIANOS";"JD DEPUTADO BARROS M";-22,32602;-47,16903
903191;35;351080;"ESF EVERTON RICIERI SCARAMELLO";"RUA FAMILIA MACHADO";"BELA VISTA";-21,79252;-47,08932
909637;35;355720;"ESF DO CENTRO";"AVENIDA CONCEICAO";"CENTRO";-23,04035;-49,70673
917583;35;355030;"VITORIA CLINICA MEDICA E ODONTOLOGICA";"RUA BUTANTA";"PINHEIROS";-23,5682;-46,69671
918113;35;354075;"UBSF WALDEMIR JOSE PEDROSO";"RUA ADRIANO GALVAO DE CASTRO";"FREI GALVAO";-22,84013;-45,25168
924342;35;352670;"UNIDADE DE SAUDE DA GESTANTE MULHER";"AV JOAQUIM LOPES AGUILLA";"VILA SANTUCCI";-22,186;-47,39
928151;35;352390;"CENTRO DE ATENDIMENTO DE SINDROMES RESPIRATORIAS E GRIPAIS";"RUA DR JOSE DE PAULA LEITE DE BARROS";"CENTRO";-23,26805;-47,29571
955760;35;355030;"IBRAMEP";"RUA JANGURUCU";"PARQUE DA MOOCA";-23,57657;-46,59101
7183585;35;352490;"CENTRAL DE REGULACAO DE JAMBEIRO";"RUA ANTONIO DE CASTRO LEITE";"CENTRO";-23,25588;-45,69178
963437;35;355610;"CENTRO ESPECIALIZADO DE TERAPIAS";"AVENIDA CAVALIN";"CENTRO";-20,4246;-50,08504
966886;35;353360;"ESF IOLANDA FLEURY DE CAMPOS GUEDES";"RUA BERNARDINO PEREIRA DA SILVA";"CENTRO";-20,73246;-47,75139
967572;35;354160;"UBS ESF NOVA PROMISSAO 002";"AV ADEMAR DE BARROS";"NOVA PROMISSAO";-21,54231;-49,86085
967580;35;354160;"CENTRO DE SAUDE ESF 002";"RUA GENARO SAMARCO";"CENTRO";-21,53577;-49,85976
970328;35;351480;"ESF VIII QUILOMBOS";"ESTRADA DO QUILOMBO";"QUILOMBOS";-24,55847;-48,38935
975117;35;350880;"ESF JD YPE";"RUA ALBERTO COLI BADINI";"JD ORLANDO BAGGIO";-21,81402;-49,6017
982997;35;351080;"ESF DR JOSE WALTER AVANCINI";"AVENIDA JOSE BENI";"CENTRO";-21,78107;-47,06827
9423;35;354990;"UBS JARDIM DAS INDUSTRIAS";"RUA PIRASSUNUNGA";"JD DAS INDUSTRIAS";-23,22766;-45,91846
9660;35;354990;"UBS DOM PEDRO I";"RUA JOSE EUGENIO DA SILVA";"CONJ HAB DOM PEDRO I";-23,27549;-45,88976
989606;35;355020;"CENTRO DE ATENDIMENTO COVID E SINTOMAS GRIPAIS";"MANOEL FOGACA";"CENTRO";-23,87884;-47,99034
991376;35;351310;"CENTRO DE REF DA SAUDE DA MULHER CONCEICAO APARECIDA DA SIL";"RUA CERQUEIRA CESAR";"CENTRO";-21,33655;-47,7313
997919;35;351440;"ESF VI DR MARCIO DUARTE PEREIRA";"DUILIO ZANON";"JD SAO MANOEL";-21,49951;-51,53677
997927;35;351440;"ESF VII ALBERT SABIN";"RUA DUILIO ZANON";"JD SAO MANOEL";-21,49951;-51,53677
997935;35;351440;"ESF VIII CAMPO BELO";"RUA TERENAS";"JD CAMPO BELO";-21,47965;-51,51598
878987;35;352110;"ESF ALTOS";"AVENIDA JOAO PEDROSO DO AMARAL";"ALTOS DE IPEUNA";-22,43262;-47,70645
2096560;35;353870;"UNIDADE BASICA DE SAUDE JUPIA PIRACICABA";"RUA JOAO EUDOXIO DA SILVA";"JUPIA";-22,70862;-47,68479
486000;35;354240;"EAP ESPIGAO";"RUA HOLANDA";"ESPIGAO";-22,19286;-51,35649
4124863;35;350570;"UBS DR LUIZ FERNANDO NARDY VASCONCELLOS";"ESTRADA DOUTOR CICERO BORGES DE MORAIS";"JARDIM DOS ALTOS";-23,49097;-46,91848
9253;35;354990;"UBS EUGENIO DE MELO";"RUA CHICO BUQUIRA";"EUGENIO DE MELO";-23,13353;-45,76998
2035898;35;352970;"P A S III DE MIGUELOPOLIS";"AVN GREGORIO MANUEL PEREIRA";"CERAMICA";;
2041189;35;353210;"PROGRAMA DE SAUDE DA FAMILIA DE MURUTINGA DO SUL";"AVN ROSA DE LUCAS COVRE";"CENTRO";;
2055163;35;354520;"UBS JD MARILIA";"RUA ATIBAIA";"JD MARILIA";;
2022273;35;352470;"UBS 1 JOSE POLTRONIERI CENTRO";"RUA JANUARIO ELISEU DE NAVARRO";"NOVA JAGUARIUNA II";-22,708;-46,986
2022338;35;350610;"E S F DR JOSE CAUBI CAMPELLO BESSA";"ALAMEDA CANAVIEIRAS";"RES RASSIM DIB";-20,91794;-48,49419
2022354;35;350610;"E S F DR ULISSES DE CARVALHO";"RUA AUGUSTO DE CARVALHO";"JARDIM ALVORADA";-20,9441;-48,50726
2022362;35;350610;"E S F DR PEDRO MARINHO DE MELLO JUNIOR";"RUA OSWALDO GARRIDO";"RES CENTENARIO";-20,94771;-48,46701
2022397;35;350610;"E S F DR OSWALDO DAMIAN DE OLIVEIRA";"RUA DAS PASSIONISTAS";"PRQ RES SANTO ANTO";-20,96334;-48,46908
2022419;35;350610;"E S F DR MAURO BURJAILI";"RUA JOSE FAVERO";"DISTRITO DE BOTAFOGO";-20,99915;-48,55005
2022478;35;350940;"PAS COHAB CAJURU";"RUA MINAS GERAIS";"COHAB";;
2022494;35;350940;"PAS ERNESTO BRANDAO DOM BOSCO CAJURU";"RUA PROJETADA B";"DOM BOSCO";;
2022516;35;350940;"ESF DOM BOSCO CAJURU";"RUA GERCI DE PAULA GUIMARAES";"DOM BOSCO";-21,2734;-47,29303
2022524;35;350940;"ESF JARDIM MARIA TEREZA CAJURU";"RUA JUNDIAI";"JD MARIA TEREZA";-21,26476;-47,29892
2022591;35;350940;"ESCOLA ESTADUAL 1 GRAU DR MESSIAS DA FONSECA";"RUA DR HOFEZ ZACHARIAS BEIHY";"CRUZEIRO";;
2022605;35;350940;"ESCOLA ESTADUAL 1 E 2 GRAU GALINO DE CASTRO";"PRACA JOAQUIM CANDIDO GARCIA";"CENTRO";;
2022613;35;350950;"CENTRO DE SAUDE CAMPOS ELISEOS";"AV TANCREDO NEVES";"CAMPOS ELISEOS";-22,94835;-47,09732
2022737;35;350330;"CENTRO DE SAUDE DA MULHER JANDIRA A LEITE DUARTE ARARAS";"RUA DOS ANTURIOS";"JARDIM SOBRADINHO";-22,339;-47,17248
2022826;35;350950;"CENTRO DE SAUDE BOA VISTA";"R DOS SALGUEIROS";"VILA BOA VISTA";-22,88515;-47,12731
2022850;35;350950;"CENTRO DE SAUDE JARDIM FLORENCE";"R OSVALDO PERALVA";"JARDIM FLORENCE II";-22,94296;-47,16557
2022656;35;350950;"CENTRO DE SAUDE SAO BERNARDO";"AV JOAO BATISTA MORATO DO CANTO";"SAO BERNARDO";-22,91569;-47,07719
2022869;35;350950;"CENTRO DE SAUDE PARANAPANEMA";"R BOAVENTURA LEMOS";"JD GUARANI";-22,91482;-47,03798
2023083;35;350950;"CENTRO DE SAUDE CARVALHO DE MOURA";"R CELSO LUGLIO";"PQ RESIDENCIAL CARVA";-22,95573;-47,07991
2022982;35;350940;"ESF COHAB CAJURU";"RUA MINAS GERIAS";"COHAB";-21,27741;-47,31398
2023164;35;350950;"CENTRO DE SAUDE JARDIM CONCEICAO";"R SILVINO DE GODOY";"JD CONCEICAO";-22,87648;-47,03504
2022990;35;350940;"ESF CRUZ ALTA CAJURU";"RUA DR MATA";"MARIA DAS GRACAS";-21,27777;-47,32227
2023180;35;350950;"CENTRO DE SAUDE OROSIMBO MAIA";"R DOUTOR LAERTE DE MORAES";"VL OROZIMBO MAIA";-22,92231;-47,02652
2023202;35;350950;"CENTRO DE SAUDE VILA IPE";"R SYNIRA DE ARRUDA VALENTE";"JD DAS OLIVEIRAS";-22,94067;-47,03939
2023245;35;352220;"USF CRISPIM";"RUA SOLIMOES";"CRISPIM";-23,76068;-46,81455
2023296;35;352340;"UBS PSF 15 HARMONIA MILTON AMADEU PARODI";"RUA MARIA PINTO PALMA";"JARDIM HARMONIA";-23,00378;-46,81924
2023458;35;350950;"CENTRO DE SAUDE SAO DOMINGOS";"RUA JUVENAL DE OLIVEIRA";"JD SAO DOMINGOS";-23,03867;-47,10581
2023288;35;352340;"PSF 06 07 SAN FRANCISCO CLELIO ANTONIO RELA";"RUA JOVINO ANTONIO SANTANA";"SAN FRANCISCO";-23,0081;-46,81781
2023199;35;350950;"CENTRO DE SAUDE COSTA E SILVA";"RUA JOAQUIM MANUEL DE MACEDO";"JD SANTA GENEBRA";-22,85556;-47,06421
2023679;35;351280;"POSTO COMUNITARIO NOSSO TETO";"RUA EXPEDICIONARIO ANGELO SALMISTRARO";"JD SANTANA";-22,6433;-47,20965
2023695;35;352340;"PSF 01 ABRAMO DELFORNO ALAIDE MARIA DA SILVA";"RUA FRANCISCO DE PALMA";"JD NOVO HORIZONTE";-22,99231;-46,82735
2023741;35;352410;"CRMF CSII DR JOSE FERREIRA TELLES";"RUA CEL JOSE NUNES DA SILVA";"CENTRO";-20,339;-47,781
2023776;35;352410;"ESF SAO BENEDITO JOSE TEIXEIRA SOBRINHO";"BRIGADEIRO JOSE VICENTE DE FARIA LIMA";"DISTRITO";-20,339;-47,781
2023814;35;352410;"PSF CAPIVARI DA MATA ERNESTO CHICONELI FILHO";"RUA PRIMEIRO DE MAIO";"CENTRO";-20,36183;-47,68081
2023822;35;352410;"ESF GUANABARA 1 FARMACEUTICO JOSE DE LIMA";"RUA CHAFIA ABDALLA SAAD";"GUANABARA I";-20,339;-47,781
2023660;35;351280;"POSTO COMUNITARIO ANDORINHAS";"RUA LAVIERO GIUZIO";"PARQUE RESIDENCIAL D";-22,63491;-47,20057
2023636;35;351280;"UBS JARDIM FAVERI";"AVENIDA ESTER";"JARDIM DAS PAINEIRAS";-22,63625;-47,19357
2023989;35;350570;"UBS RAQUEL SANDRINI RUELA";"AVENIDA GIOVANI ATILIO TOLAINI";"JARDIM MARIA HELENA";-23,5091;-46,87452
2024047;35;350570;"UBS HELIO BERZAGHI";"AVENIDA MARGINAL DIREITA";"JARDIM PAULISTA";-23,54452;-46,88183
2024128;35;353800;"UNIDADE DE SAUDE DA FAMILIA JARDIM IMPERIAL PINDAMONHANGABA";"RUA BENEDICTO FORASTIERI";"JARDIM IMPERIAL";-22,94482;-45,45786
2024136;35;353800;"UNIDADE DE SAUDE DA FAMILIA VILA SAO BENEDITO PINDA";"RUA GUILHERME NICOLETTI";"VILA SAO BENEDITO";-22,88944;-45,38321
2023946;35;350570;"UBS BENEDITO DE OLIVEIRA CRUDO";"RUA CARLOS DE CAMPOS";"VILA BOA VISTA";-23,50258;-46,87514
2024152;35;353800;"UNIDADE BASICA DE SAUDE BOSQUE PINDAMONHANGABA";"RUA DR MONTEIRO DE GODOY";"CENTRO";;
2023881;35;350570;"UBS PEDRO IZZO";"RUA EVEREST";"JARDIM ESPERANCA";-23,49333;-46,8785
2024209;35;353800;"UNIDADE DE SAUDE DA FAMILIA TRIANGULO PINDAMONHANGABA";"RUA JOAQUIM MARIANO DE PAULA";"TRIANGULO";-22,94487;-45,42139
2024217;35;353800;"UNIDADE DE SAUDE DA FAMILIA JARDIM ELOYNA PINDAMONHANGABA";"AVENIDA JARDIM";"JARDIM ELOYNA";-22,949;-45,40891
2024411;35;352720;"UBS SERTAO VELHO";"ZONA RURAL";"SERTAO VELHO";-22,81092;-45,07502
2024462;35;351340;"ESF VILA BRASIL";"R PROF HILDA ROCHA PINTO";"VILA BRASIL";-22,58146;-44,97368
2024470;35;351340;"UNIDADE BASICA DE SAUDE ITAGACABA";"R LUIZ BITTENCOURT";"ITAGACABA";-22,57615;-44,94953
2024489;35;351340;"UNIDADE BASICA DE SAUDE JARDIM AMERICA";"R MONSENHOR FRANCISCO DE ASSIS CARVALHO";"JARDIM AMERICA";-22,5917;-44,96786
2024497;35;351340;"ESF II VILA BATISTA PARTE BAIXA";"R DR AVELINO JUNIOR";"V BATISTA P BAIXA";-22,56665;-44,94524
2024519;35;351340;"UNIDADE BASICA DE SAUDE JARDIM PARAISO";"AV JOSE NOVAES SOBRINHO";"JARDIM PARAISO";-22,5605;-44,94498
2024322;35;353800;"UNIDADE DE SAUDE DA FAMILIA JARDIM REGINA PINDAMONHANGABA";"RUA THEREZINHA TEODORO DE CARVALHO";"JARDIM REGINA";-22,94106;-45,3764
2024543;35;351340;"ESF V KM 4";"R ARTEMIO DO AMARAL";"BAIRRO DO PONTILHAO";-22,57856;-44,98379
2024578;35;351340;"ESF I VILA CRISPIM";"R VICENTE MOTA FERREIRA";"VILA CRISPIM";-22,56194;-44,96879
2024705;35;350850;"UBS 6 PARQUE RESIDENCIAL NOVA CACAPAVA";"AVENIDA HONORIO FERREIRA PEDROSA";"PQ RES NOVA CACAPAVA";;
2024713;35;350850;"UBS 7 JARDIM RAFAEL";"RUA ANTONIO FELICIANO DE BARROS";"JARDIM RAFAEL";;
2024845;35;352430;"UNIDADE BASICA DE SAUDE LUIZ ANTONIO BERNAL";"PRACA SAUL BORSARI";"SANTA LUZIA";-21,24815;-48,30781
2024764;35;350860;"UBS EMBAUZINHO";"E CEL J M FERREIRA";"EMBAUZINHO";;
2024853;35;352430;"UNIDADE BASICA DE SAUDE DR DANILO A PETROUCIC ESF";"RUA SAO JOAO";"SANBRA";-21,24773;-48,32714
2024861;35;352430;"UNIDADE BASICA DE SAUDE AMADEU LESSI";"AVENIDA DUQUE DE CAXIAS";"SOROCABANO";-21,26856;-48,32407
2024888;35;352430;"ESTRATEGIA DE SAUDE DA FAMILIA ANTONIO RICARDO BENATTI";"RUA DJALMA ALEIXO DE SOUZA";"COHAB II";-21,27162;-48,31721
2024896;35;350330;"ESF DR FERMIN BLANCO VIANNA ARARAS";"RUA DALTON BIRD DE CAMARGO PRETO";"JOSE OMETTO II";-22,3525;-47,3349
2024918;35;350330;"ESF ANTONIO SIMOES PONTES ARARAS";"AVENIDA JOAO ROSSI";"JARDIM AEROPORTO";-22,33781;-47,35104
2024926;35;350330;"ESF PROF NILTON DE LOLLO ARARAS";"RUA CATANDUVA";"JARDIM SAO JOAO";-22,34387;-47,37488
2024934;35;350330;"ESF OTAVIO JOAO BREDA ARARAS";"RUA JOAO PUPPI";"PARQUE DOM PEDRO";-22,35079;-47,3288
2025019;35;350850;"UBS 1 VILA MENINO JESUS";"RUA ANTONIO GUEDES TAVARES";"PQ RES IRIGUASSU";;
2025035;35;350850;"UBS 3 CACAPAVA VELHA";"ESTRADA MUNICIPAL";"CACAPAVA VELHA";;
2025043;35;350850;"UBS 2 JARDIM CACAPAVA";"RUA BOLIVIA";"JARDIM CACAPAVA";;
2025051;35;350850;"UBS 5 VILA PRUDENTE";"RUA MAJOR JOAO PRUDENTE";"VILA PRUDENTE";;
2025140;35;353050;"RESIDENCIA TERAPEUTICA MASCULINA I";"RUA NICARAGUA";"JD CHICO PISCINA";;
2025191;35;355410;"PAMO BOSQUE DA SAUDE";"RUA DONA NINA MOREIRA";"BOSQUE DA SAUDE";-23,03087;-45,54642
2025205;35;355410;"PAMO PARQUE PADUAN";"RUA OSCAR SEVERIANO DOS ANJOS";"PARQUE PADUAN";-23,01637;-45,53078
2025213;35;355410;"PAMO VILA SAO CARLOS";"AVENIDA FRANCISCO AUGUSTO DA SILVA TOFFULI";"VILA SAO CARLOS";-23,02466;-45,54203
2025221;35;351000;"UBS CAMILA PELEGRINI MUSSI";"RUA DIRETORA SARAH DE MELLO JABUR";"VILA SAO JUDAS";-22,75989;-50,38332
2025256;35;351050;"UBS CENTRO SUMARE NADIR CORDEIRO ROSSI CARAGUATATUBA";"AVENIDA SIQUEIRA CAMPOS";"SUMARE";-23,61578;-45,40601
2025329;35;354780;"UBS VILA GUIOMAR";"RUA DAS SILVEIRAS";"VILA GUIOMAR";-23,6517;-46,54618
2025418;35;352430;"ESTRATEGIA DE SAUDE DA FAMILIA MARIA DE LOURDES FERREIRA";"RUA MANOEL BARBOSA";"CORREGO RICO";-21,28951;-48,26401
2025426;35;352430;"ESTRATEGIA DE SAUDE DA FAMILIA AURELIO NIERO";"AVENIDA AURELIO MIGLIORI";"JD PAULISTA";-21,25257;-48,33505
2025442;35;352430;"ESTRATEGIA DE SAUDE DA FAMILIA JOSE FRANCISCO NUNO";"R ANGELO ULIAN FILHO";"LUZITANIA";-21,15996;-48,26367
2025450;35;352430;"UNIDADE BASICA DE SAUDE GINO BASSI";"RUA JORNALISTA CLAUDIO LUIS BERCHIELLI";"SANTA MONICA";-21,26284;-48,33198
2025175;35;350860;"ESF EMBAU QUILOMBO";"RUA MELCHIADES GODOY FLEMING";"EMBAU";-22,61217;-45,04411
2025485;35;352690;"CSF VISTA ALEGRE LIMEIRA";"RUA ALBERTO PELLEGRINO";"JD VISTA ALEGRE";-22,57984;-47,37833
2025493;35;352690;"CSF NOVA EUROPA LIMEIRA";"RUA DONA ELIZA STHALBERG";"JD NOVA EUROPA";-22,58007;-47,41504
2025655;35;353080;"ESF RURAL SUDESTE MOGI MIRIM";"ASSENTAMENTO 12 DE OUTUBRO 1 HORTO DE VERGEL";"VERGEL";-22,45427;-46,92707
2025663;35;353080;"ESF RURAL NOROESTE MOGI MIRIM";"RODOVIA ENGENHEIRO JOAO TOSELLO";"PEDERNEIRAS";-22,45441;-46,92707
2025841;35;350450;"UBS BONSUCESSO AVARE";"RUA MUZA";"VILA RIO NOVO";-23,1126;-48,91594
2025906;35;351110;"UBS DR LUIZ CARLOS FIGUEIREDO MALHEIROS CENTRAL";"RUA RECIFE";"CENTRO";-21,13794;-48,97777
2025914;35;351110;"UBS DR JOSE BARRIONUEVO RODRIGUES VILA SOTO";"RUA PIRAJUI";"VILA SOTTO";-21,12922;-48,98907
2025981;35;351110;"USF DR ALCIONE NASORRI SOLO SAGRADO";"AV CESAR GUZZI";"CONJ HABAT GIUSEPP";-21,14535;-48,94581
2025973;35;351110;"UBS DR FRANCISCO LOPES LADEIRA JD SALLES";"RUA CACERES";"JARDIM SALLES";-21,11757;-48,97135
2025795;35;353760;"USAFA CARAGUAVA";"AVENIDA PADRE VITALINO BERNINI";"CIDADE NOVA PERUIBE";-24,29699;-47,02338
2026007;35;351110;"USF DR NAPOLEAO PELLICANO JARDIM ALPINO";"RUA SAO BENTO";"JARDIM ALPINO";-21,16431;-48,97471
2026058;35;351110;"USF DR MILTON MAGUOLLO BOM PASTOR";"RUA SAO LOURENCO";"BOM PASTOR";-21,14406;-48,94098
2026228;35;351110;"UBS DR VICENTE BUCHIANERI JARDIM VERTONI";"RUA MONTE AZUL";"JARDIM VERTONI";-21,13488;-48,95453
2026236;35;351110;"UBS PARQUE IRACEMA DR NADER WAFFAE";"RUA MARACAI";"PQ IRACEMA";;
2026244;35;350190;"USF BOA VEREDA";"ESTRADA AMPARO BOA VEREDA ROD BENEVENUTO MORETTO";"BOA VEREDA";-22,74742;-46,7254
2026155;35;352440;"UMSF BANDEIRA BRANCA";"RUA LUIZ GONZAGA ROSA DA SILVA";"BANDEIRA BRANCA 1";-23,32784;-45,99561
2026171;35;354330;"AMBULATORIO DE INFECTOLOGIA";"AV FRANCISCO MONTEIRO";"CENTRO";-23,70994;-46,41073
2026414;35;353340;"UNIDADE BASICA DE SAUDE I";"AVENIDA DR CARLOS DE ARRUDA BOTELHO";"CENTRO";-22,4641;-47,1746
2026422;35;353340;"UNIDADE BASICA DE SAUDE II";"RUA SAO PAULO";"JD SAO JORGE";-22,78076;-47,28737
2026430;35;353340;"UNIDADE BASICA DE SAUDE III";"RUA SIGESMUNDO ANDERMAN";"JD EDEN";-22,79381;-47,3012
2026465;35;355370;"UBS II IZOLA BALAN NEGRI VILA NEGRI";"RUA MANOEL M PEREIRA";"VILA NEGRI";-21,38932;-48,63608
2026597;35;355370;"UBS III AKIO NAKACHIMA";"AV CAPITAO JOSE CAMARGO LIMA";"VILA SAO SEBASTIAO";-21,38511;-48,49755
2026600;35;355370;"UBS ANTONIO ABBUD";"AV ADAMO LUI";"JARDIM BUSCARDI";-21,41029;-48,51475
2026759;35;355090;"POSTO DE SAUDE JOSE PONTES ALVES JA";"AVENIDA JOSE NAYME";"BENTO QUIRINO";-21,45431;-47,58333
2026961;35;355030;"UBS VILA HELOISA";"RUA AYRES QUARESMA";"VILA HELOISA";-23,58953;-46,53486
2026988;35;355030;"AMA UBS VILA CALIFORNIA ZEILIVAL BRUSCAGIN";"PRACA CONDE DE JANUARIO";"VILA CALIFORNIA";-23,60513;-46,55522
2027062;35;355030;"UBS VILA RAMOS FREGUESIA DO O";"RUA FERRAZ DE VASCONCELOS";"NOSSA SENHORA DO O";-23,48245;-46,68021
2027070;35;355030;"AMA UBS PADRE MANOEL DA NOBREGA";"AV PADRE FRANCISCO DE TOLEDO";"ARTUR ALVIM";-23,54584;-46,48498
2027143;35;352240;"UNIDADE PSF VILA BOM JESUS ITAPEVA";"RUA CAPAO BONITO";"VILA BOM JESUS";-23,96821;-48,8766
2027178;35;352240;"UNIDADE PSF VILA CAMARGO ITAPEVA";"RUA PROSPERO JOSE PERRETI";"VILA CAMARGO";-23,97157;-48,86879
2027054;35;355030;"UBS JARDIM MARILIA";"RUA ELZA DOS ANJOS NEVES";"JD MARILIA";-23,56613;-46,49519
2027011;35;355030;"UBS JARDIM CARRAOZINHO";"MARCOS GONCALVES CORREA RUA";"J VL CARRAO";-23,61683;-46,45693
2027038;35;355030;"UBS CIDADE SATELITE SANTA BARBARA";"SOL R";"CID SAT STA BARBARA";-23,61174;-46,46363
2027208;35;352240;"UNIDADE DE SAUDE VILA ISABEL";"AVENIDA KAZUME YOSHIMURA";"JARDIM VIRGINIA";-23,9837;-48,87755
2027224;35;352320;"UNIDADE PSF JD PAULICEIA ITARARE SP";"RUA SAO PEDRO";"JD PAULICEIA";;
2027275;35;355030;"UBS VILA ALBERTINA DR OSVALDO MARCAL";"RUA ANTONIO JOAQUIM DE OLIVEIRA";"VILA ESMERALDA";-23,4491;-46,61016
2027291;35;355030;"UBS UNIAO VILA NOVA I";"RUA GRAZIELE BALDARK GOMES";"SAO MIGUEL PAULISTA";;
2027305;35;355030;"UBS PROFETA JEREMIAS";"RUA LUIS BORDESE";"CIDADE TIRADENTES";-23,60296;-46,40349
2027321;35;355030;"UBS RECANTO CAMPO BELO";"RUA VIRGINIA MODESTO";"RECANTO CAMPO BELO";-23,79207;-46,73535
2027380;35;355030;"UBS MENINOPOLIS MARIO FRANCISCO NAPOLITANO";"RUA OSCAR GOMES CARDIM";"VL CORDEIRO";-23,62066;-46,68789
2027216;35;352240;"RESIDENCIAL MORADA DO BOSQUE BAIRRO DE CIMA";"AV BENEDITO WILTON KUNTZ CARDOSO";"RESIDENCIAL MORADA D";-23,98363;-48,87762
2027526;35;355030;"UBS JARDIM NELIA";"RUA ITAJUIBE";"ITAIM PAULISTA";-23,50436;-46,39009
2027631;35;355030;"UBS JOAQUIM ANTONIO EIRADO";"AV BRAZ LEME";"SANTANA";-23,50374;-46,63168
2027674;35;355030;"UBS VILA NIVI";"PRACA CAMPINOPOLIS";"VILA NIVI";-23,47775;-46,58805
2027755;35;350030;"UBS AUREA OLIVEIRA ARAUJO VILA BRAGA";"RUA MIGUEL ANGELO";"PARQUE MIGUELITO";-22,05771;-46,9668
2027801;35;353070;"UBS ZONA SUL";"RUA SEBASTIAO BUENO";"JARDIM ITAMARATY";-22,38704;-46,93304
2027682;35;355030;"UBS CASA VERDE";"RUA VICHY";"CASA VERDE";-23,50429;-46,65988
2027550;35;355150;"UBS DARIO JOSE RODRIGUES";"RUA LINDOLFO MARQUES";"JARDIM DOM PEDRO I";-21,21637;-47,59204
2027887;35;355240;"USF YPIRANGA";"RUA RODIGAR ARAUJO SANTOS";"RESIDENCIAL YPIRANGA";-22,83008;-47,19005
