"COMP";"REGIAO";"UF";"MUNICIPIO";"MOTIVO_DESABILITACAO";"CNES";"NOME_ESTABELECIMENTO";"RAZAO_SOCIAL";"TP_GESTAO";"CO_TIPO_UNIDADE";"DS_TIPO_UNIDADE";"NATUREZA_JURIDICA";"DESC_NATUREZA_JURIDICA";"NO_LOGRADOURO";"NU_ENDERECO";"NO_COMPLEMENTO";"NO_BAIRRO";"CO_CEP";"NU_TELEFONE";"NO_EMAIL";"LEITOS_EXISTENTES";"LEITOS_SUS";"UTI_TOTAL_EXIST";"UTI_TOTAL_SUS";"UTI_ADULTO_EXIST";"UTI_ADULTO_SUS";"UTI_PEDIATRICO_EXIST";"UTI_PEDIATRICO_SUS";"UTI_NEONATAL_EXIST";"UTI_NEONATAL_SUS";"UTI_QUEIMADO_EXIST";"UTI_QUEIMADO_SUS";"UTI_CORONARIANA_EXIST";"UTI_CORONARIANA_SUS"
202401;"SUDESTE";"SP";"CRUZEIRO";;2024691;"SANTA CASA DE CRUZEIRO";"SANTA CASA DE MISERICORDIA DE CRUZEIRO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"MAJOR NOVAES";715;;"CENTRO";12701330;"(12)3184-7005";;135;101;20;18;20;18;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"CACAPAVA";;2024756;"HOSPITAL E MATERNIDADE NOSSA SENHORA DA AJUDA";"FUSAM FUNDACAO DE SAUDE E ASSIST DO MUNIC DE CACAPAVA";"M";5;"HOSPITAL GERAL";3069;"HOSPITAL_FILANTRÓPICO";"DOUTOR PEREIRA DE MATTOS";63;;"CENTRO";12281450;"12 36548800";"contabilidade@fusam.com.br";91;89;10;10;10;10;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"CACHOEIRA PAULISTA";;2024772;"SANTA CASA DE MISERICORDIA SAO JOSE";"ASSOC BENEF SAO JOSE E SANTA CASA DE MISERICORDIA SAO JOSE";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA SETE DE SETEMBRO";122;;"CENTRO";12630000;"(12)31033444";"santa.jose2@yahoo.com.br";32;32;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO BERNARDO DO CAMPO";;2025361;"HOSPITAL ANCHIETA";"PREFEITURA DO MUNICIPIO DE SAO BERNARDO DO CAMPO";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"RUA SILVA JARDIM";470;;"CENTRO";9715090;"(11)43454011";"maira.souza@chmsbc.org.br";169;169;19;19;19;19;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"JABOTICABAL";;2025477;"HOSPITAL E MATERNIDADE SANTA ISABEL DE JABOTICABAL";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE JABOTICABAL";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA FLORIANO PEIXOTO";1387;;"CENTRO";14870810;"(16)32092333";"hmsi2@bol.com.br";86;49;10;3;10;3;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"MARILIA";;2025507;"HOSPITAL DAS CLINICAS HCFAMEMA";"FUNDACAO DE APOIO A FACULDADE DE MEDICINA DE MARILIA E AO HO";"E";5;"HOSPITAL GERAL";3069;"HOSPITAL_FILANTRÓPICO";"DOUTOR REINALDO MACHADO";255;;"FRAGATA";17519080;"(14)34021824";"superintendencia@hc.famema.br";335;315;61;61;40;40;7;7;8;8;0;0;6;6
202401;"SUDESTE";"SP";"SANTOS";;2025752;"SANTA CASA DE SANTOS";"IRMANDADE DA SANTA CASA DA MISERICORDIA DE SANTOS";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AV DOUTOR CLAUDIO LUIZ DA COSTA";50;;"JABAQUARA";11075900;"(13) 3202-0600";"dir.tecnica@scsantos.com.br";533;256;91;50;71;40;10;10;10;0;0;0;0;0
202401;"SUDESTE";"SP";"SANTOS";;2025760;"HOSPITAL ANA COSTA";"HOSPITAL ANA COSTA SA";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"RUA PEDRO AMERICO";60;;"CAMPO GRANDE";11075400;"(13)3226-9298";"wensantos@uhgbrasil.com.br";224;0;40;0;20;0;5;0;5;0;0;0;10;0
202401;"SUDESTE";"SP";"JACAREI";;2026074;"HOSPITAL POLICLIN DE JACAREI";"POLICLIN SA SERVICOS MEDICOS HOSPITALARES";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"AVENIDA EDOUARD SIX";80;;"CENTRO";12327673;"(12)39531044";"karen.hpjac@policlin.com.br";28;0;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"JACAREI";;2026112;"HOSPITAL DE CLINICAS ANTONIO AFONSO";"HOSPITAL DE CLINICAS ANTONIO AFONSO";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA ANTONIO AFONSO";307;;"CENTRO";12327270;"12-3955-9900";"medico24h@uol.com.br";50;0;9;0;9;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"GUARIBA";;2026805;"SANTA CASA DE GUARIBA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE GUARIBA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA NELLO PETRINI";1740;;"JARDIM BOA VISTA";14842286;"(16)32519100";"administrador@santacasaguariba.com.br";61;53;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"ITAPEVA";;2027186;"SANTA CASA DE MISERICORDIA DE ITAPEVA";"SANTA CASA DE MISERICORDIA DE ITAPEVA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA SANTOS DUMONT";433;;"CENTRO";18400030;"(15)35219500";"administracao@santacasadeitapeva.org.br";153;127;32;30;22;20;0;0;10;10;0;0;0;0
202401;"SUDESTE";"SP";"SAO BERNARDO DO CAMPO";;2027348;"CENTRO DE TRATAMENTO BEZERRA DE MENEZES SB DO CAMPO";"INSTITUICAO ASSISTENCIAL EMMANUEL";"M";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"RUA BATUIRA";400;;"ASSUNCAO";9861550;"(11)4344.2222";"bezerrademenezes@bezerrademenezes.org.br";170;0;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO BERNARDO DO CAMPO";;2027356;"HOSPITAL DA MULHER";"PREFEITURA DO MUNICIPIO DE SAO BERNARDO DO CAMPO";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"AVENIDA IMPERADOR PEDRO II";216;;"NOVA PETROPOLIS";9770420;"(11)2363-3860";"maira.souza@chmsbc.org.br";142;142;29;29;7;7;2;2;20;20;0;0;0;0
202401;"SUDESTE";"SP";"MONTE ALTO";;2028204;"SANTA CASA DE MONTE ALTO";"IRMANDADE DE MISERIC DO HOSPITAL DA SANTA CASA DE MONTE ALTO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA CARLOS KIELANDER";396;"CAIXA POSTAL 180";"CENTRO";15910000;"(16)3244-3244";"administracao1@santacasamontealto.com.br";89;60;20;16;20;16;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"TEODORO SAMPAIO";;2028239;"HOSPITAL REGIONAL DE TEODORO SAMPAIO";"ASSOCIACAO FILANTROPICA DE TEODORO SAMPAIO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"ALA TRIFON INFANTE ALGARIN";1430;;"CENTRO";19280000;"(18) 3282-1411";"associacaofilantropicahrts@outlook.com";58;52;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2028840;"INSTITUTO DE INFECTOLOGIA EMILIO RIBAS SAO PAULO";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"AV DR ARNALDO";165;;"CERQUEIRA CESAR";1246900;"(11) 3896-1200";"emilioribas@sp.gov.br";311;311;30;30;30;30;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2032481;"HOSPITAL DA LUZ 92";"AMICO SAUDE LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA AZEVEDO MACEDO";92;;"VILA MARIANA";4013060;"(11) 2117-6000";"keli.almeida@hospitaldaluz.com.br";96;0;40;0;0;0;20;0;20;0;0;0;0;0
202401;"SUDESTE";"SP";"GUARATINGUETA";;2035723;"HOSPITAL CEPOG";"HOSPITAL CEPOG LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"BENEDITO MARCONDES";141;;"CAMPO DO GALVAO";12505270;"012 31285511";"ADMINISTRACAO@HOSPITALCEPOG.COM.BR";39;5;10;0;10;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"ARTUR NOGUEIRA";;2037297;"HOSPITAL E MATERNIDADE DE ARTUR NOGUEIRA";"PREFEITURA MUNICIPAL DE ARTUR NOGUEIRA";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"AV DR FERNANDO ARENS";939;;"VILA QUEIROZ";13163006;"(19)38277000";"faturamentosaude@arturnogueira.sp.gov.br";12;12;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SANTA LUCIA";;2038048;"PRONTO SOCORRO MUNICIPAL SANTA LUCIA";"PREFEITURA MUNICIPAL DE SANTA LUCIA";"M";20;"PRONTO SOCORRO GERAL";1244;"HOSPITAL_PÚBLICO";"RUA CORONEL LUIZ PINTO";155;;"CENTRO";14825000;33969603;"saudestalucia@yahoo.com.br";8;0;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PEDRO";;2038315;"UMIS UNIDADE MISTA INTEGRADA A SAUDE SAO PEDRO";"PREFEITURA MUNICIPAL DE SAO PEDRO";"M";15;"UNIDADE MISTA";1244;"HOSPITAL_PÚBLICO";"RUA MARIO SCAGNOLATO";"S/N";;"SAO JUDAS";13522054;"(19)3481.93.87";"umis@saopedro.sp.gov.br";1;1;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"IPERO";;2038447;"PRONTO ATENDIMENTO SAO JUDAS TADEU";"PREFEITURA MUNICIPAL DE IPERO";"M";20;"PRONTO SOCORRO GERAL";1244;"HOSPITAL_PÚBLICO";"AV PAULO ANTUNES MOREIRA";1800;;"INDUSTRIAL";18560000;"(15)2661100";;15;15;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SUZANO";;2039001;"PRONTO SOCORRO MUNICIPAL DE SUZANO";"PREFEITURA MUNICIPAL DE SUZANO";"M";20;"PRONTO SOCORRO GERAL";1244;"HOSPITAL_PÚBLICO";"RUA PROFESSOR ROBERTO DAVID";499;;"VIL FIGUEIRA";8676170;"11 47475788";"sms.faturamento@suzano.sp.gov.br";37;37;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"GUARULHOS";;2040069;"HOSPITAL MATERNIDADE JESUS JOSE E MARIA";"ASSOCIACAO BENEFICENTE JESUS JOSE E MARIA";"M";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"VIELA 4 TRAVESSA DA AV DR RENATO ANDRADE MAIA";125;1337;"PARQUE RENATO MAIA";7114000;1124757777;"secretaria@mjjm.org.br";125;125;22;22;6;6;0;0;16;16;0;0;0;0
202401;"SUDESTE";"SP";"SANTOS";;2042894;"SECAO PRONTO SOCORRO CENTRAL SEPROS C";"MUNICIPIO DE SANTOS";"M";20;"PRONTO SOCORRO GERAL";1244;"HOSPITAL_PÚBLICO";"AVENIDA DOUTOR CLAUDIO LUIZ DA COSTA";280;;"JABAQUARA";11075100;"(13)32281880";"adm-psc@santos.sp.gov.br";26;26;5;5;5;5;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"FRANCA";;2043580;"PRONTO SOCORRO DR ALVARO J AZZUZ";"PREFEITURA MUNICIPAL DE FRANCA";"M";20;"PRONTO SOCORRO GERAL";1244;"HOSPITAL_PÚBLICO";"AVENIDA CHICO JULIO";5125;;"VILA IMPERADOR";14409241;1637111900;;36;36;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"BAURU";;2048132;"HOSPITAL DE OLHOS CLINICA ESPECIALIZADA";"CDO CENTRO DE DIAGNOSTICO OFTALMOLOGICO LTDA";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"RIO BRANCO";1383;;"CENTRO";17015311;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO JOSE DO RIO PRETO";;2052474;"COMPLEXO DE SAUDE UNIMED SAO JOSE DO RIO PRETO";"UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO";"M";5;"HOSPITAL GERAL";2143;"HOSPITAL_PRIVADO";"AVENIDA BADY BASSITT";4870;;"JAD ALTO RIO PRETO";15025000;"17 3202-1110";"unimed@unimedripreto.com.br";12;0;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"MONTE AZUL PAULISTA";;2053500;"HOSPITAL SENHOR BOM JESUS";"ASSOCIACAO DE BENEMERENCIA SENHOR BOM JESUS";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA RUI BARBOSA";267;;"CENTRO";14730000;"(17)3361-9210";"Adm@hsbj.com.br";40;25;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"MONTE AZUL PAULISTA";;2053519;"MATERNIDADE FERNANDO MAGALHAES";"ASSOCIACAO DE PROTECAO A MATERNIDADE E A INFANCIA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"PRACA CORONEL LICAS";96;;"CENTRO";14730000;"(17)33619820";"maternidadefernandomagalhaes@gmail.com";30;26;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO SIMAO";;2058243;"SANTA CASA DE MISERICORDIA DE SAO SIMAO";"SANTA CASA DE MISERICORDIA DE SAO SIMAO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA BANDEIRA VILELA";185;;"CENTRO";14200000;"(16)3984-1113";"stacasass@gmail.com";40;36;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"NOVA ODESSA";;2058308;"HOSPITAL MUNICIPAL DR ACILIO CARREON GARCIA";"PREFEITURA MUNICIPAL DE NOVA ODESSA";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"RUA ARISTIDES BASSORA";301;;"BOSQUE DOS CEDROS";13380086;"(19)34662194";"rafmarco@novaodessa.sp.gov.br";35;35;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"BAURU";;2058332;"HOSPITAL MANOEL DE ABREU BAURU";"SECRETARIA DE ESTADO DA SAUDE";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"SALVADOR FILARDI";688;;"VILA INDUSTRIAL";17055280;;;79;79;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"QUELUZ";;2058340;"HOSPITAL MUNICIPAL DE QUELUZ";"PREFEITURA MUNICIPAL DE QUELUZ";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"LADEIRA MARIA CELIA REBOUCAS DE CARVALHO FRANCA";65;;"CENTRO";12800000;"(12)31471560";"qeluzsaude@ig.com.br";19;19;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2058391;"HOSPITAL ISRAELITA ALBERT EINSTEIN";"SOCIEDADE BENEFICENTE ISRAELITA BRAS HOSP ALBERT EINSTEIN";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"AV ALBERT EINSTEIN";627;701;"MORUMBI";5652900;"(11)37471233";"cendoroglo@einstein.br";669;28;94;0;54;0;18;0;22;0;0;0;0;0
202401;"SUDESTE";"SP";"SILVEIRAS";;2058405;"UNIDADE MISTA DE SAUDE DE SILVEIRAS";"PREFEITURA MUNICIPAL DE SILVEIRAS";"M";15;"UNIDADE MISTA";1244;"HOSPITAL_PÚBLICO";"PRC PADRE JOAQUIM FERREIRA DA CUNHA";11;;"CENTRO";12690000;"(12)5561114";;2;2;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2058502;"HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO";"INSTITUTO DE ASSIST MEDICA ADO SERVIDOR PUBLICO ESTADUAL SP";"E";5;"HOSPITAL GERAL";1112;"HOSPITAL_PÚBLICO";"RUA PEDRO DE TOLEDO";1800;;"VILA CLEMENTINO";4029000;"(11) 4573-8000";"hspe@iamspe.sp.gov.br";886;6;87;0;64;0;4;0;8;0;11;0;0;0
202401;"SUDESTE";"SP";"CATANDUVA";;2058626;"HOSPITAL MAHATMA GANDHI";"HOSPITAL MAHATMA GANDHI";"M";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"DUARTINA";1311;;"VILA SOTO";15810150;"(17) 35249070";;184;138;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"PRESIDENTE PRUDENTE";;2058782;"HOSPITAL PSIQUIATRICO ESPIRITA BEZERRA DE MENEZES P PRUDENT";"ASSOCIACAO ASSISTENCIAL ADOLPHO BEZERRA DE MENEZES";"E";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"EST BEZERRA DE MENEZES";1;;"UMUARAMA";19053680;"(18)39022111";;172;160;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"AMERICANA";;2058790;"HOSPITAL MUNICIPAL DR WALDEMAR TEBALDI";"MUNICIPIO DE AMERICANA";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"AV DA SAUDE";415;;"BOSQUE DA SAUDE";13478640;"19 34716750";"diretoria@fusame.com.br";146;145;22;21;17;16;0;0;5;5;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2065665;"HOSPITAL MATERNIDADE INTERLAGOS";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";7;"HOSPITAL ESPECIALIZADO";1023;"HOSPITAL_PÚBLICO";"RUA LEONOR ALVIM";211;;"JD LEBLON";4802190;"(11)56681232";"hminterlagos.dts@gmail.com";89;89;14;14;4;4;0;0;10;10;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2066092;"HOSPITAL GERAL DE PEDREIRA";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"RUA JOAO FRANCISCO DE MOURA";251;;"VILA CAMPO GRANDE";4455170;"(11) 5613-5900";"diretoria@hpedreira.spdm.org.br";295;295;41;41;23;23;6;6;12;12;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2066572;"HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I SP";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"RUA CONEGO XAVIER";276;;"SACOMA";4231030;"(11) 2274-7600";"hospheliopolis.dt@ig.com.br";290;290;24;24;24;24;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO BERNARDO DO CAMPO";;2069776;"HOSPITAL DE URGENCIA";"PREFEITURA DO MUNICIPIO DE SAO BERNARDO DO CAMPO";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"RUA JOAQUIM NABUCO";380;;"CENTRO";9720375;"4128-7700";"maira.souza@chmsbc.org.br";279;274;30;25;20;20;10;5;0;0;0;0;0;0
202401;"SUDESTE";"SP";"CATANDUVA";;2070413;"UNIMED HOSPITAL SAO DOMINGOS";"UNIMED DE CATANDUVA COOPERATIVA DE TRABALHO MEDICO";"M";5;"HOSPITAL GERAL";2143;"HOSPITAL_PRIVADO";"DR CERVANTES ANGULO";255;;"PQ JOAQUIM LOPES";15800640;"17 35313123";"contabilidade@unimedcatanduva.com.br";126;0;20;0;8;0;3;0;7;0;0;0;2;0
202401;"SUDESTE";"SP";"SAO PAULO";;2070766;"CAISM DR DAVID CAPISTRANO DA COSTA FILHO DA AGUA FUNDA SP";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";7;"HOSPITAL ESPECIALIZADO";1023;"HOSPITAL_PÚBLICO";"AVENIDA MIGUEL STEFANO";3030;;"AGUA FUNDA";4301002;"(11) 5077-7893";"caism-ginformacao@saude.sp.gov.br";121;121;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2071371;"HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";7;"HOSPITAL ESPECIALIZADO";1023;"HOSPITAL_PÚBLICO";"RUA DR SERAFICO DE ASSIS CARVALHO";34;;"JARDIM GUEDALA";4024002;"(11)37233700";"hidv-dtds.expediente@saude.sp.gov.br";122;122;14;14;0;0;9;9;5;5;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2071568;"HC DA FMUSP INSTITUTO DO CORACAO INCOR SAO PAULO";"FUNDACAO ZERBINI";"E";7;"HOSPITAL ESPECIALIZADO";3069;"HOSPITAL_FILANTRÓPICO";"AVENIDA DR ENEAS DE CARVALHO AGUIAR";44;;"CERQUEIRA CESAR";5403000;"(11) 2661-5000";;445;390;145;145;119;119;23;23;3;3;0;0;0;0
202401;"SUDESTE";"SP";"EMBU-GUACU";;2072033;"UNIDADE MISTA DE SAUDE DE EMBUGUACU";"PREFEITURA MUNICIPAL DE EMBU GUACU";"M";15;"UNIDADE MISTA";1244;"HOSPITAL_PÚBLICO";"RUA CELESTINO APA";50;;"JAD EMILIA";6900710;"(11)49613199";"embu-guacu.saude@ig.com.br";15;15;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SANTANA DE PARNAIBA";;2072513;"HOSPITAL E MATERNIDADE MUNICIPAL SANTA ANA";"PREFEITURA MUNICIPAL DE SANTANA DE PARNAIBA";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"RUA PROFESSOR EDGAR DE MORAES";707;;"JARDIM FREDIANE";6502165;46228750;"sms.hospitalsantaana@santanadeparnaiba.sp.gov.br";48;46;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2075717;"HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI";"PREFEITURA DO MUNICIPIO DE SAO PAULO";"M";5;"HOSPITAL GERAL";1031;"HOSPITAL_PÚBLICO";"RUA LUCAS DE LEYDE";257;;"VILA ANTONIO";5376010;"(11)33949330";;72;61;18;9;10;4;0;0;8;5;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2075962;"HOSP DA STA CASA DE STO AMARO";"SANTA CASA DE MISERICORDIA DE SANTO AMARO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA ISABEL SCHMIDT";59;;"SANTO AMARO";4743030;"(11)55258700";"scmsa@uol.com.br";134;91;10;9;10;9;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2076896;"HOSPITAL SAO LUIZ GONZAGA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO PAULO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"MICHEL OUCHANA";94;;"JACANA";2276140;;;231;177;40;0;30;0;0;0;10;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2076926;"HOSPITAL UNIVERSITARIO DA USP SAO PAULO";"HOSPITAL UNIVERSITARIO DA UNIVERSIDADE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1112;"HOSPITAL_PÚBLICO";"AV PROF LINEU PRESTES";2565;;"BUTANTA";5580000;"(11) 3091-9316";"superintendencia@hu.usp.br";206;206;28;28;12;12;10;10;6;6;0;0;0;0
202401;"SUDESTE";"SP";"ITATINGA";;2076942;"HOSPITAL DE ITATINGA";"HOSPITAL SANTA TEREZINHA E MATERNIDADE ERCILIA PIERONI";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"PRACA SAO ROQUE";48;;"CENTRO";18690000;"(14)384813255";"hstitatinga@.yahoo.com.br";14;7;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2076950;"HOSPITAL OSWALDO CRUZ";"HOSPITAL ALEMAO OSWALDO CRUZ";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA JOAO JULIAO";331;;"PARAISO";1323020;"(11)3549-1907";"haoc@haoc.com.br";350;0;44;0;44;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2076985;"CASA DA CRIANCA BETINHO";"CASA DA CRIANCA BETINHO LAR ESPIRITA P EXCEPCIONAIS";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA VACANGA";300;;"VIL CARRAO";3433020;"(11)67817366";"casabetinho@uol.com.br";89;89;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"EMBU DAS ARTES";;2077078;"UNIDADE MISTA E MATERNIDADE CENTRAL";"PREFEITURA DE EMBU DAS ARTES";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"AVENIDA ELIAS YAZBEK";1415;;"CERCADO GRANDE";6803002;"4781-3723";"umscentral@hotmail.com";48;48;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"CARAPICUIBA";;2077124;"UNIDADE MISTA DE ATENDIMENTO INFANTIL";"PREFEITURA MUNICIPAL DE CARAPICUIBA";"M";15;"UNIDADE MISTA";1244;"HOSPITAL_PÚBLICO";"AVENIDA TEIXEIRA LOTT";601;;"VL CRETTI";6317341;"(11)41643392";;17;17;0;0;0;0;0;0;0;0;0;0;0;0
202401;"SUDESTE";"SP";"SAO PAULO";;2077388;"HOSPITAL AMPARO MATERNAL";"SPDM PAIS HOSPITAL AMPARO MATERNAL";"M";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"RUA LOEFGREEN";1901;;"V CLEMENTINO";4040032;"(11)50898277";"supervisaoadm@amparomaternal.org";110;105;10;10;0;0;0;0;10;10;0;0;0;0
202401;"SUDESTE";"SP";"SAO JOSE DO RIO PRETO";;2077396;"HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO";"FUNDACAO FACULDADE REGIONAL DE MEDICINA DE SAO JOSE DO RIO P";"E";5;"HOSPITAL GERAL";3069;"HOSPITAL_FILANTRÓPICO";"AVN BRIGADEIRO FARIA LIMA";5544;;"SAO PEDRO";15090000;"17-32015000";"faturamentoaih.hbase@famerp.br";1124;751;216;180;137;128;49;22;16;16;0;0;14;14
